Id,ActivityHour,TotalIntensity,AverageIntensity
7086361926,3/23/2016 11:00:00 PM,0,0
7086361926,3/24/2016 12:00:00 AM,0,0
7086361926,3/24/2016 1:00:00 AM,0,0
7086361926,3/24/2016 2:00:00 AM,0,0
7086361926,3/24/2016 3:00:00 AM,0,0
7086361926,3/24/2016 4:00:00 AM,0,0
7086361926,3/24/2016 5:00:00 AM,0,0
7086361926,3/24/2016 6:00:00 AM,1,0.016667
7086361926,3/24/2016 7:00:00 AM,0,0
7086361926,3/24/2016 8:00:00 AM,0,0
7086361926,3/24/2016 9:00:00 AM,12,0.2
7086361926,3/24/2016 10:00:00 AM,9,0.15
7086361926,3/24/2016 11:00:00 AM,43,0.716667
7086361926,3/24/2016 12:00:00 PM,8,0.133333
7086361926,3/24/2016 1:00:00 PM,43,0.716667
7086361926,3/24/2016 2:00:00 PM,123,2.05
7086361926,3/24/2016 3:00:00 PM,52,0.866667
7086361926,3/24/2016 4:00:00 PM,46,0.766667
7086361926,3/24/2016 5:00:00 PM,6,0.1
7086361926,3/24/2016 6:00:00 PM,20,0.333333
7086361926,3/24/2016 7:00:00 PM,4,0.066667
7086361926,3/24/2016 8:00:00 PM,11,0.183333
7086361926,3/24/2016 9:00:00 PM,11,0.183333
7086361926,3/24/2016 10:00:00 PM,12,0.2
7086361926,3/24/2016 11:00:00 PM,4,0.066667
7086361926,3/25/2016 12:00:00 AM,102,1.7
7086361926,3/25/2016 1:00:00 AM,18,0.3
7086361926,3/25/2016 2:00:00 AM,0,0
7086361926,3/25/2016 3:00:00 AM,0,0
7086361926,3/25/2016 4:00:00 AM,0,0
7086361926,3/25/2016 5:00:00 AM,0,0
7086361926,3/25/2016 6:00:00 AM,2,0.033333
7086361926,3/25/2016 7:00:00 AM,0,0
7086361926,3/25/2016 8:00:00 AM,0,0
7086361926,3/25/2016 9:00:00 AM,0,0
7086361926,3/25/2016 10:00:00 AM,0,0
7086361926,3/25/2016 11:00:00 AM,0,0
7086361926,3/25/2016 12:00:00 PM,0,0
7086361926,3/25/2016 1:00:00 PM,0,0
7086361926,3/25/2016 2:00:00 PM,0,0
7086361926,3/25/2016 3:00:00 PM,0,0
7086361926,3/25/2016 4:00:00 PM,0,0
7086361926,3/25/2016 5:00:00 PM,0,0
7086361926,3/25/2016 6:00:00 PM,6,0.1
7086361926,3/25/2016 7:00:00 PM,12,0.2
7086361926,3/25/2016 8:00:00 PM,9,0.15
7086361926,3/25/2016 9:00:00 PM,6,0.1
7086361926,3/25/2016 10:00:00 PM,9,0.15
7086361926,3/25/2016 11:00:00 PM,11,0.183333
7086361926,3/26/2016 12:00:00 AM,66,1.1
7086361926,3/26/2016 1:00:00 AM,20,0.333333
7086361926,3/26/2016 2:00:00 AM,1,0.016667
7086361926,3/26/2016 3:00:00 AM,0,0
7086361926,3/26/2016 4:00:00 AM,0,0
7086361926,3/26/2016 5:00:00 AM,0,0
7086361926,3/26/2016 6:00:00 AM,0,0
7086361926,3/26/2016 7:00:00 AM,0,0
7086361926,3/26/2016 8:00:00 AM,12,0.2
7086361926,3/26/2016 9:00:00 AM,30,0.5
7086361926,3/26/2016 10:00:00 AM,17,0.283333
7086361926,3/26/2016 11:00:00 AM,5,0.083333
7086361926,3/26/2016 12:00:00 PM,38,0.633333
7086361926,3/26/2016 1:00:00 PM,11,0.183333
7086361926,3/26/2016 2:00:00 PM,31,0.516667
7086361926,3/26/2016 3:00:00 PM,56,0.933333
7086361926,3/26/2016 4:00:00 PM,46,0.766667
7086361926,3/26/2016 5:00:00 PM,25,0.416667
7086361926,3/26/2016 6:00:00 PM,31,0.516667
7086361926,3/26/2016 7:00:00 PM,7,0.116667
7086361926,3/26/2016 8:00:00 PM,5,0.083333
7086361926,3/26/2016 9:00:00 PM,1,0.016667
7086361926,3/26/2016 10:00:00 PM,1,0.016667
7086361926,3/26/2016 11:00:00 PM,0,0
7086361926,3/27/2016 12:00:00 AM,1,0.016667
7086361926,3/27/2016 1:00:00 AM,0,0
7086361926,3/27/2016 2:00:00 AM,0,0
7086361926,3/27/2016 3:00:00 AM,0,0
7086361926,3/27/2016 4:00:00 AM,0,0
7086361926,3/27/2016 5:00:00 AM,0,0
7086361926,3/27/2016 6:00:00 AM,10,0.166667
7086361926,3/27/2016 7:00:00 AM,55,0.916667
7086361926,3/27/2016 8:00:00 AM,3,0.05
7086361926,3/27/2016 9:00:00 AM,1,0.016667
7086361926,3/27/2016 10:00:00 AM,20,0.333333
7086361926,3/27/2016 11:00:00 AM,18,0.3
7086361926,3/27/2016 12:00:00 PM,10,0.166667
7086361926,3/27/2016 1:00:00 PM,13,0.216667
7086361926,3/27/2016 2:00:00 PM,12,0.2
7086361926,3/27/2016 3:00:00 PM,6,0.1
7086361926,3/27/2016 4:00:00 PM,7,0.116667
7086361926,3/27/2016 5:00:00 PM,0,0
7086361926,3/27/2016 6:00:00 PM,0,0
7086361926,3/27/2016 7:00:00 PM,12,0.2
7086361926,3/27/2016 8:00:00 PM,29,0.483333
7086361926,3/27/2016 9:00:00 PM,0,0
7086361926,3/27/2016 10:00:00 PM,0,0
7086361926,3/27/2016 11:00:00 PM,0,0
7086361926,3/28/2016 12:00:00 AM,0,0
7086361926,3/28/2016 1:00:00 AM,0,0
7086361926,3/28/2016 2:00:00 AM,0,0
7086361926,3/28/2016 3:00:00 AM,0,0
7086361926,3/28/2016 4:00:00 AM,0,0
7086361926,3/28/2016 5:00:00 AM,0,0
7086361926,3/28/2016 6:00:00 AM,0,0
7086361926,3/28/2016 7:00:00 AM,0,0
7086361926,3/28/2016 8:00:00 AM,0,0
7086361926,3/28/2016 9:00:00 AM,0,0
7086361926,3/28/2016 10:00:00 AM,5,0.083333
7086361926,3/28/2016 11:00:00 AM,31,0.516667
7086361926,3/28/2016 12:00:00 PM,4,0.066667
7086361926,3/28/2016 1:00:00 PM,7,0.116667
7086361926,3/28/2016 2:00:00 PM,0,0
7086361926,3/28/2016 3:00:00 PM,3,0.05
7086361926,3/28/2016 4:00:00 PM,28,0.466667
7086361926,3/28/2016 5:00:00 PM,28,0.466667
7086361926,3/28/2016 6:00:00 PM,8,0.133333
7086361926,3/28/2016 7:00:00 PM,1,0.016667
7086361926,3/28/2016 8:00:00 PM,0,0
7086361926,3/28/2016 9:00:00 PM,0,0
7086361926,3/28/2016 10:00:00 PM,0,0
7086361926,3/28/2016 11:00:00 PM,0,0
7086361926,3/29/2016 12:00:00 AM,0,0
7086361926,3/29/2016 1:00:00 AM,0,0
7086361926,3/29/2016 2:00:00 AM,0,0
7086361926,3/29/2016 3:00:00 AM,0,0
7086361926,3/29/2016 4:00:00 AM,1,0.016667
7086361926,3/29/2016 5:00:00 AM,0,0
7086361926,3/29/2016 6:00:00 AM,6,0.1
7086361926,3/29/2016 7:00:00 AM,21,0.35
7086361926,3/29/2016 8:00:00 AM,21,0.35
7086361926,3/29/2016 9:00:00 AM,17,0.283333
7086361926,3/29/2016 10:00:00 AM,3,0.05
7086361926,3/29/2016 11:00:00 AM,0,0
7086361926,3/29/2016 12:00:00 PM,8,0.133333
7086361926,3/29/2016 1:00:00 PM,20,0.333333
7086361926,3/29/2016 2:00:00 PM,0,0
7086361926,3/29/2016 3:00:00 PM,6,0.1
7086361926,3/29/2016 4:00:00 PM,11,0.183333
7086361926,3/29/2016 5:00:00 PM,11,0.183333
7086361926,3/29/2016 6:00:00 PM,8,0.133333
7086361926,3/29/2016 7:00:00 PM,12,0.2
7086361926,3/29/2016 8:00:00 PM,4,0.066667
7086361926,3/29/2016 9:00:00 PM,5,0.083333
7086361926,3/29/2016 10:00:00 PM,2,0.033333
7086361926,3/29/2016 11:00:00 PM,0,0
7086361926,3/30/2016 12:00:00 AM,0,0
7086361926,3/30/2016 1:00:00 AM,0,0
7086361926,3/30/2016 2:00:00 AM,0,0
7086361926,3/30/2016 3:00:00 AM,0,0
7086361926,3/30/2016 4:00:00 AM,0,0
7086361926,3/30/2016 5:00:00 AM,0,0
7086361926,3/30/2016 6:00:00 AM,17,0.283333
7086361926,3/30/2016 7:00:00 AM,15,0.25
7086361926,3/30/2016 8:00:00 AM,1,0.016667
7086361926,3/30/2016 9:00:00 AM,3,0.05
7086361926,3/30/2016 10:00:00 AM,15,0.25
7086361926,3/30/2016 11:00:00 AM,1,0.016667
7086361926,3/30/2016 12:00:00 PM,9,0.15
7086361926,3/30/2016 1:00:00 PM,17,0.283333
7086361926,3/30/2016 2:00:00 PM,11,0.183333
7086361926,3/30/2016 3:00:00 PM,5,0.083333
7086361926,3/30/2016 4:00:00 PM,18,0.3
7086361926,3/30/2016 5:00:00 PM,4,0.066667
7086361926,3/30/2016 6:00:00 PM,0,0
7086361926,3/30/2016 7:00:00 PM,0,0
7086361926,3/30/2016 8:00:00 PM,3,0.05
7086361926,3/30/2016 9:00:00 PM,1,0.016667
7086361926,3/30/2016 10:00:00 PM,2,0.033333
7086361926,3/30/2016 11:00:00 PM,0,0
7086361926,3/31/2016 12:00:00 AM,0,0
7086361926,3/31/2016 1:00:00 AM,0,0
7086361926,3/31/2016 2:00:00 AM,0,0
7086361926,3/31/2016 3:00:00 AM,3,0.05
7086361926,3/31/2016 4:00:00 AM,0,0
7086361926,3/31/2016 5:00:00 AM,0,0
7086361926,3/31/2016 6:00:00 AM,1,0.016667
7086361926,3/31/2016 7:00:00 AM,0,0
7086361926,3/31/2016 8:00:00 AM,0,0
7086361926,3/31/2016 9:00:00 AM,0,0
7086361926,3/31/2016 10:00:00 AM,4,0.066667
7086361926,3/31/2016 11:00:00 AM,19,0.316667
7086361926,3/31/2016 12:00:00 PM,19,0.316667
7086361926,3/31/2016 1:00:00 PM,30,0.5
7086361926,3/31/2016 2:00:00 PM,10,0.166667
7086361926,3/31/2016 3:00:00 PM,46,0.766667
7086361926,3/31/2016 4:00:00 PM,49,0.816667
7086361926,3/31/2016 5:00:00 PM,14,0.233333
7086361926,3/31/2016 6:00:00 PM,2,0.033333
7086361926,3/31/2016 7:00:00 PM,1,0.016667
7086361926,3/31/2016 8:00:00 PM,19,0.316667
7086361926,3/31/2016 9:00:00 PM,17,0.283333
7086361926,3/31/2016 10:00:00 PM,5,0.083333
7086361926,3/31/2016 11:00:00 PM,2,0.033333
7086361926,4/1/2016 12:00:00 AM,0,0
7086361926,4/1/2016 1:00:00 AM,0,0
7086361926,4/1/2016 2:00:00 AM,0,0
7086361926,4/1/2016 3:00:00 AM,1,0.016667
7086361926,4/1/2016 4:00:00 AM,0,0
7086361926,4/1/2016 5:00:00 AM,1,0.016667
7086361926,4/1/2016 6:00:00 AM,3,0.05
7086361926,4/1/2016 7:00:00 AM,18,0.3
7086361926,4/1/2016 8:00:00 AM,16,0.266667
7086361926,4/1/2016 9:00:00 AM,3,0.05
7086361926,4/1/2016 10:00:00 AM,7,0.116667
7086361926,4/1/2016 11:00:00 AM,0,0
7086361926,4/1/2016 12:00:00 PM,8,0.133333
7086361926,4/1/2016 1:00:00 PM,113,1.883333
7086361926,4/1/2016 2:00:00 PM,17,0.283333
7086361926,4/1/2016 3:00:00 PM,6,0.1
7086361926,4/1/2016 4:00:00 PM,14,0.233333
7086361926,4/1/2016 5:00:00 PM,17,0.283333
7086361926,4/1/2016 6:00:00 PM,46,0.766667
7086361926,4/1/2016 7:00:00 PM,46,0.766667
7086361926,4/1/2016 8:00:00 PM,4,0.066667
7086361926,4/1/2016 9:00:00 PM,4,0.066667
7086361926,4/1/2016 10:00:00 PM,3,0.05
7086361926,4/1/2016 11:00:00 PM,1,0.016667
7086361926,4/2/2016 12:00:00 AM,0,0
7086361926,4/2/2016 1:00:00 AM,0,0
7086361926,4/2/2016 2:00:00 AM,0,0
7086361926,4/2/2016 3:00:00 AM,0,0
7086361926,4/2/2016 4:00:00 AM,0,0
7086361926,4/2/2016 5:00:00 AM,0,0
7086361926,4/2/2016 6:00:00 AM,0,0
7086361926,4/2/2016 7:00:00 AM,0,0
7086361926,4/2/2016 8:00:00 AM,0,0
7086361926,4/2/2016 9:00:00 AM,1,0.016667
7086361926,4/2/2016 10:00:00 AM,0,0
7086361926,4/2/2016 11:00:00 AM,0,0
7086361926,4/2/2016 12:00:00 PM,0,0
7086361926,4/2/2016 1:00:00 PM,0,0
7086361926,4/2/2016 2:00:00 PM,0,0
7086361926,4/2/2016 3:00:00 PM,0,0
7086361926,4/2/2016 4:00:00 PM,0,0
7086361926,4/2/2016 5:00:00 PM,0,0
7086361926,4/2/2016 6:00:00 PM,0,0
7086361926,4/2/2016 7:00:00 PM,0,0
7086361926,4/2/2016 8:00:00 PM,0,0
7086361926,4/2/2016 9:00:00 PM,1,0.016667
7086361926,4/2/2016 10:00:00 PM,0,0
7086361926,4/2/2016 11:00:00 PM,0,0
7086361926,4/3/2016 12:00:00 AM,0,0
7086361926,4/3/2016 1:00:00 AM,0,0
7086361926,4/3/2016 2:00:00 AM,0,0
7086361926,4/3/2016 3:00:00 AM,0,0
7086361926,4/3/2016 4:00:00 AM,0,0
7086361926,4/3/2016 5:00:00 AM,0,0
7086361926,4/3/2016 6:00:00 AM,0,0
7086361926,4/3/2016 7:00:00 AM,0,0
7086361926,4/3/2016 8:00:00 AM,0,0
7086361926,4/3/2016 9:00:00 AM,0,0
7086361926,4/3/2016 10:00:00 AM,0,0
7086361926,4/3/2016 11:00:00 AM,0,0
7086361926,4/3/2016 12:00:00 PM,0,0
7086361926,4/3/2016 1:00:00 PM,0,0
7086361926,4/3/2016 2:00:00 PM,41,0.683333
7086361926,4/3/2016 3:00:00 PM,0,0
7086361926,4/3/2016 4:00:00 PM,2,0.033333
7086361926,4/3/2016 5:00:00 PM,1,0.016667
7086361926,4/3/2016 6:00:00 PM,0,0
7086361926,4/3/2016 7:00:00 PM,3,0.05
7086361926,4/3/2016 8:00:00 PM,1,0.016667
7086361926,4/3/2016 9:00:00 PM,0,0
7086361926,4/3/2016 10:00:00 PM,0,0
7086361926,4/3/2016 11:00:00 PM,0,0
7086361926,4/4/2016 12:00:00 AM,0,0
7086361926,4/4/2016 1:00:00 AM,0,0
7086361926,4/4/2016 2:00:00 AM,0,0
7086361926,4/4/2016 3:00:00 AM,0,0
7086361926,4/4/2016 4:00:00 AM,0,0
7086361926,4/4/2016 5:00:00 AM,0,0
7086361926,4/4/2016 6:00:00 AM,0,0
7086361926,4/4/2016 7:00:00 AM,18,0.3
7086361926,4/4/2016 8:00:00 AM,1,0.016667
7086361926,4/4/2016 9:00:00 AM,0,0
7086361926,4/4/2016 10:00:00 AM,5,0.083333
7086361926,4/4/2016 11:00:00 AM,14,0.233333
7086361926,4/4/2016 12:00:00 PM,9,0.15
7086361926,4/4/2016 1:00:00 PM,22,0.366667
7086361926,4/4/2016 2:00:00 PM,0,0
7086361926,4/4/2016 3:00:00 PM,6,0.1
7086361926,4/4/2016 4:00:00 PM,23,0.383333
7086361926,4/4/2016 5:00:00 PM,115,1.916667
7086361926,4/4/2016 6:00:00 PM,56,0.933333
7086361926,4/4/2016 7:00:00 PM,8,0.133333
7086361926,4/4/2016 8:00:00 PM,2,0.033333
7086361926,4/4/2016 9:00:00 PM,0,0
7086361926,4/4/2016 10:00:00 PM,0,0
7086361926,4/4/2016 11:00:00 PM,0,0
7086361926,4/5/2016 12:00:00 AM,0,0
7086361926,4/5/2016 1:00:00 AM,0,0
7086361926,4/5/2016 2:00:00 AM,0,0
7086361926,4/5/2016 3:00:00 AM,0,0
7086361926,4/5/2016 4:00:00 AM,0,0
7086361926,4/5/2016 5:00:00 AM,0,0
7086361926,4/5/2016 6:00:00 AM,1,0.016667
7086361926,4/5/2016 7:00:00 AM,15,0.25
7086361926,4/5/2016 8:00:00 AM,4,0.066667
7086361926,4/5/2016 9:00:00 AM,1,0.016667
7086361926,4/5/2016 10:00:00 AM,5,0.083333
7086361926,4/5/2016 11:00:00 AM,3,0.05
7086361926,4/5/2016 12:00:00 PM,14,0.233333
7086361926,4/5/2016 1:00:00 PM,21,0.35
7086361926,4/5/2016 2:00:00 PM,3,0.05
7086361926,4/5/2016 3:00:00 PM,0,0
7086361926,4/5/2016 4:00:00 PM,20,0.333333
7086361926,4/5/2016 5:00:00 PM,102,1.7
7086361926,4/5/2016 6:00:00 PM,61,1.016667
7086361926,4/5/2016 7:00:00 PM,16,0.266667
7086361926,4/5/2016 8:00:00 PM,5,0.083333
7086361926,4/5/2016 9:00:00 PM,2,0.033333
7086361926,4/5/2016 10:00:00 PM,0,0
7086361926,4/5/2016 11:00:00 PM,0,0
7086361926,4/6/2016 12:00:00 AM,0,0
7086361926,4/6/2016 1:00:00 AM,0,0
7086361926,4/6/2016 2:00:00 AM,0,0
7086361926,4/6/2016 3:00:00 AM,0,0
7086361926,4/6/2016 4:00:00 AM,0,0
7086361926,4/6/2016 5:00:00 AM,0,0
7086361926,4/6/2016 6:00:00 AM,1,0.016667
7086361926,4/6/2016 7:00:00 AM,22,0.366667
7086361926,4/6/2016 8:00:00 AM,3,0.05
7086361926,4/6/2016 9:00:00 AM,0,0
7086361926,4/6/2016 10:00:00 AM,6,0.1
7086361926,4/6/2016 11:00:00 AM,11,0.183333
7086361926,4/6/2016 12:00:00 PM,10,0.166667
7086361926,4/6/2016 1:00:00 PM,2,0.033333
7086361926,4/6/2016 2:00:00 PM,3,0.05
7086361926,4/6/2016 3:00:00 PM,8,0.133333
7086361926,4/6/2016 4:00:00 PM,11,0.183333
7086361926,4/6/2016 5:00:00 PM,100,1.666667
7086361926,4/6/2016 6:00:00 PM,2,0.033333
7086361926,4/6/2016 7:00:00 PM,1,0.016667
7086361926,4/6/2016 8:00:00 PM,10,0.166667
7086361926,4/6/2016 9:00:00 PM,7,0.116667
7086361926,4/6/2016 10:00:00 PM,12,0.2
7086361926,4/6/2016 11:00:00 PM,0,0
7086361926,4/7/2016 12:00:00 AM,0,0
7086361926,4/7/2016 1:00:00 AM,0,0
7086361926,4/7/2016 2:00:00 AM,0,0
7086361926,4/7/2016 3:00:00 AM,0,0
7086361926,4/7/2016 4:00:00 AM,0,0
7086361926,4/7/2016 5:00:00 AM,0,0
7086361926,4/7/2016 6:00:00 AM,0,0
7086361926,4/7/2016 7:00:00 AM,28,0.466667
7086361926,4/7/2016 8:00:00 AM,6,0.1
7086361926,4/7/2016 9:00:00 AM,0,0
7086361926,4/7/2016 10:00:00 AM,3,0.05
7086361926,4/7/2016 11:00:00 AM,7,0.116667
7086361926,4/7/2016 12:00:00 PM,5,0.083333
7086361926,4/7/2016 1:00:00 PM,97,1.616667
7086361926,4/7/2016 2:00:00 PM,6,0.1
7086361926,4/7/2016 3:00:00 PM,1,0.016667
7086361926,4/7/2016 4:00:00 PM,21,0.35
7086361926,4/7/2016 5:00:00 PM,138,2.3
7086361926,4/7/2016 6:00:00 PM,84,1.4
7086361926,4/7/2016 7:00:00 PM,18,0.3
7086361926,4/7/2016 8:00:00 PM,0,0
7086361926,4/7/2016 9:00:00 PM,0,0
7086361926,4/7/2016 10:00:00 PM,1,0.016667
7086361926,4/7/2016 11:00:00 PM,0,0
7086361926,4/8/2016 12:00:00 AM,0,0
7086361926,4/8/2016 1:00:00 AM,0,0
7086361926,4/8/2016 2:00:00 AM,1,0.016667
7086361926,4/8/2016 3:00:00 AM,0,0
7086361926,4/8/2016 4:00:00 AM,0,0
7086361926,4/8/2016 5:00:00 AM,0,0
7086361926,4/8/2016 6:00:00 AM,3,0.05
7086361926,4/8/2016 7:00:00 AM,15,0.25
7086361926,4/8/2016 8:00:00 AM,4,0.066667
7086361926,4/8/2016 9:00:00 AM,5,0.083333
7086361926,4/8/2016 10:00:00 AM,6,0.1
7086361926,4/8/2016 11:00:00 AM,2,0.033333
7086361926,4/8/2016 12:00:00 PM,5,0.083333
7086361926,4/8/2016 1:00:00 PM,100,1.666667
7086361926,4/8/2016 2:00:00 PM,0,0
7086361926,4/8/2016 3:00:00 PM,1,0.016667
7086361926,4/8/2016 4:00:00 PM,30,0.5
7086361926,4/8/2016 5:00:00 PM,130,2.166667
7086361926,4/8/2016 6:00:00 PM,65,1.083333
7086361926,4/8/2016 7:00:00 PM,5,0.083333
7086361926,4/8/2016 8:00:00 PM,1,0.016667
7086361926,4/8/2016 9:00:00 PM,8,0.133333
7086361926,4/8/2016 10:00:00 PM,2,0.033333
7086361926,4/8/2016 11:00:00 PM,3,0.05
7086361926,4/9/2016 12:00:00 AM,5,0.083333
7086361926,4/9/2016 1:00:00 AM,1,0.016667
7086361926,4/9/2016 2:00:00 AM,0,0
7086361926,4/9/2016 3:00:00 AM,0,0
7086361926,4/9/2016 4:00:00 AM,0,0
7086361926,4/9/2016 5:00:00 AM,0,0
7086361926,4/9/2016 6:00:00 AM,0,0
7086361926,4/9/2016 7:00:00 AM,1,0.016667
7086361926,4/9/2016 8:00:00 AM,1,0.016667
7086361926,4/9/2016 9:00:00 AM,18,0.3
7086361926,4/9/2016 10:00:00 AM,74,1.233333
7086361926,4/9/2016 11:00:00 AM,10,0.166667
7086361926,4/9/2016 12:00:00 PM,26,0.433333
7086361926,4/9/2016 1:00:00 PM,9,0.15
7086361926,4/9/2016 2:00:00 PM,12,0.2
7086361926,4/9/2016 3:00:00 PM,25,0.416667
7086361926,4/9/2016 4:00:00 PM,8,0.133333
7086361926,4/9/2016 5:00:00 PM,4,0.066667
7086361926,4/9/2016 6:00:00 PM,61,1.016667
7086361926,4/9/2016 7:00:00 PM,34,0.566667
7086361926,4/9/2016 8:00:00 PM,6,0.1
7086361926,4/9/2016 9:00:00 PM,0,0
7086361926,4/9/2016 10:00:00 PM,0,0
7086361926,4/9/2016 11:00:00 PM,0,0
7086361926,4/10/2016 12:00:00 AM,0,0
7086361926,4/10/2016 1:00:00 AM,0,0
7086361926,4/10/2016 2:00:00 AM,0,0
7086361926,4/10/2016 3:00:00 AM,0,0
7086361926,4/10/2016 4:00:00 AM,0,0
7086361926,4/10/2016 5:00:00 AM,0,0
7086361926,4/10/2016 6:00:00 AM,0,0
7086361926,4/10/2016 7:00:00 AM,0,0
7086361926,4/10/2016 8:00:00 AM,0,0
7086361926,4/10/2016 9:00:00 AM,0,0
7086361926,4/10/2016 10:00:00 AM,0,0
7086361926,4/10/2016 11:00:00 AM,0,0
7086361926,4/10/2016 12:00:00 PM,0,0
7086361926,4/10/2016 1:00:00 PM,1,0.016667
7086361926,4/10/2016 2:00:00 PM,0,0
7086361926,4/10/2016 3:00:00 PM,1,0.016667
7086361926,4/10/2016 4:00:00 PM,2,0.033333
7086361926,4/10/2016 5:00:00 PM,2,0.033333
7086361926,4/10/2016 6:00:00 PM,1,0.016667
7086361926,4/10/2016 7:00:00 PM,0,0
7086361926,4/10/2016 8:00:00 PM,11,0.183333
7086361926,4/10/2016 9:00:00 PM,4,0.066667
7086361926,4/10/2016 10:00:00 PM,3,0.05
7086361926,4/10/2016 11:00:00 PM,2,0.033333
7086361926,4/11/2016 12:00:00 AM,0,0
7086361926,4/11/2016 1:00:00 AM,0,0
7086361926,4/11/2016 2:00:00 AM,0,0
7086361926,4/11/2016 3:00:00 AM,0,0
7086361926,4/11/2016 4:00:00 AM,0,0
7086361926,4/11/2016 5:00:00 AM,0,0
7086361926,4/11/2016 6:00:00 AM,3,0.05
7086361926,4/11/2016 7:00:00 AM,18,0.3
7086361926,4/11/2016 8:00:00 AM,1,0.016667
7086361926,4/11/2016 9:00:00 AM,9,0.15
7086361926,4/11/2016 10:00:00 AM,5,0.083333
7086361926,4/11/2016 11:00:00 AM,0,0
7086361926,4/11/2016 12:00:00 PM,7,0.116667
7086361926,4/11/2016 1:00:00 PM,19,0.316667
7086361926,4/11/2016 2:00:00 PM,2,0.033333
7086361926,4/11/2016 3:00:00 PM,0,0
7086361926,4/11/2016 4:00:00 PM,20,0.333333
7086361926,4/11/2016 5:00:00 PM,142,2.366667
7086361926,4/11/2016 6:00:00 PM,68,1.133333
7086361926,4/11/2016 7:00:00 PM,5,0.083333
7086361926,4/11/2016 8:00:00 PM,9,0.15
7086361926,4/11/2016 9:00:00 PM,0,0
7086361926,4/11/2016 10:00:00 PM,0,0
7086361926,4/11/2016 11:00:00 PM,0,0
7086361926,4/12/2016 12:00:00 AM,0,0
7086361926,4/12/2016 1:00:00 AM,0,0
7086361926,4/12/2016 2:00:00 AM,0,0
7086361926,4/12/2016 3:00:00 AM,0,0
7086361926,4/12/2016 4:00:00 AM,0,0
7086361926,4/12/2016 5:00:00 AM,0,0
7086361926,4/12/2016 6:00:00 AM,0,0
7086361926,4/12/2016 7:00:00 AM,14,0.233333
8053475328,3/12/2016 12:00:00 AM,3,0.05
8053475328,3/12/2016 1:00:00 AM,6,0.1
8053475328,3/12/2016 2:00:00 AM,0,0
8053475328,3/12/2016 3:00:00 AM,0,0
8053475328,3/12/2016 4:00:00 AM,0,0
8053475328,3/12/2016 5:00:00 AM,0,0
8053475328,3/12/2016 6:00:00 AM,0,0
8053475328,3/12/2016 7:00:00 AM,0,0
8053475328,3/12/2016 8:00:00 AM,0,0
8053475328,3/12/2016 9:00:00 AM,0,0
8053475328,3/12/2016 10:00:00 AM,0,0
8053475328,3/12/2016 11:00:00 AM,0,0
8053475328,3/12/2016 12:00:00 PM,9,0.15
8053475328,3/12/2016 1:00:00 PM,15,0.25
8053475328,3/12/2016 2:00:00 PM,102,1.7
8053475328,3/12/2016 3:00:00 PM,19,0.316667
8053475328,3/12/2016 4:00:00 PM,25,0.416667
8053475328,3/12/2016 5:00:00 PM,83,1.383333
8053475328,3/12/2016 6:00:00 PM,155,2.583333
8053475328,3/12/2016 7:00:00 PM,28,0.466667
8053475328,3/12/2016 8:00:00 PM,10,0.166667
8053475328,3/12/2016 9:00:00 PM,4,0.066667
8053475328,3/12/2016 10:00:00 PM,42,0.7
8053475328,3/12/2016 11:00:00 PM,27,0.45
8053475328,3/13/2016 12:00:00 AM,16,0.266667
8053475328,3/13/2016 1:00:00 AM,11,0.183333
8053475328,3/13/2016 2:00:00 AM,1,0.016667
8053475328,3/13/2016 3:00:00 AM,0,0
8053475328,3/13/2016 4:00:00 AM,0,0
8053475328,3/13/2016 5:00:00 AM,0,0
8053475328,3/13/2016 6:00:00 AM,0,0
8053475328,3/13/2016 7:00:00 AM,0,0
8053475328,3/13/2016 8:00:00 AM,0,0
8053475328,3/13/2016 9:00:00 AM,0,0
8053475328,3/13/2016 10:00:00 AM,0,0
8053475328,3/13/2016 11:00:00 AM,0,0
8053475328,3/13/2016 12:00:00 PM,0,0
8053475328,3/13/2016 1:00:00 PM,37,0.616667
8053475328,3/13/2016 2:00:00 PM,179,2.983333
8053475328,3/13/2016 3:00:00 PM,56,0.933333
8053475328,3/13/2016 4:00:00 PM,16,0.266667
8053475328,3/13/2016 5:00:00 PM,35,0.583333
8053475328,3/13/2016 6:00:00 PM,34,0.566667
8053475328,3/13/2016 7:00:00 PM,84,1.4
8053475328,3/13/2016 8:00:00 PM,180,3
8053475328,3/13/2016 9:00:00 PM,135,2.25
8053475328,3/13/2016 10:00:00 PM,180,3
8053475328,3/13/2016 11:00:00 PM,11,0.183333
8053475328,3/14/2016 12:00:00 AM,0,0
8053475328,3/14/2016 1:00:00 AM,6,0.1
8053475328,3/14/2016 2:00:00 AM,3,0.05
8053475328,3/14/2016 3:00:00 AM,0,0
8053475328,3/14/2016 4:00:00 AM,0,0
8053475328,3/14/2016 5:00:00 AM,0,0
8053475328,3/14/2016 6:00:00 AM,0,0
8053475328,3/14/2016 7:00:00 AM,0,0
8053475328,3/14/2016 8:00:00 AM,0,0
8053475328,3/14/2016 9:00:00 AM,0,0
8053475328,3/14/2016 10:00:00 AM,0,0
8053475328,3/14/2016 11:00:00 AM,0,0
8053475328,3/14/2016 12:00:00 PM,13,0.216667
8053475328,3/14/2016 1:00:00 PM,11,0.183333
8053475328,3/14/2016 2:00:00 PM,119,1.983333
